,DATE,COMPANY,PX_LAST,CURR_ENTP_VAL,PE_RATIO,DIVIDEND_YIELD
7617,2006-05-17,intc us equity,18.66,101102.2188,14.3538,0.018221
7618,2006-05-16,intc us equity,19.06,103429.0156,14.6615,0.017838
7619,2006-05-15,intc us equity,19.32,104941.4375,14.8615,0.017598
7620,2006-05-14,intc us equity,19.04,103312.6875,14.6462,0.017856999999999998
7621,2006-05-11,intc us equity,19.36,105174.125,14.8923,0.017562
7622,2006-05-10,intc us equity,19.58,106453.8594,15.0615,0.017365
7623,2006-05-09,intc us equity,19.9,108315.2969,15.3077,0.017085
7624,2006-05-08,intc us equity,20.11,109536.875,15.4692,0.016907000000000002
7625,2006-05-07,intc us equity,19.51,107334.3281,15.0077,0.017427
7626,2006-05-04,intc us equity,19.34,106334.2188,14.8769,0.01758
7627,2006-05-03,intc us equity,19.16,105275.2813,14.7385,0.017745
7628,2006-05-02,intc us equity,19.59,107804.9688,15.0692,0.017356
7629,2006-05-01,intc us equity,19.49,107216.6719,14.9923,0.017445
7630,2006-04-30,intc us equity,19.98,110099.3359,15.3692,0.017017
7631,2006-04-27,intc us equity,20.08,110687.6406,15.4462,0.016932
7632,2006-04-26,intc us equity,19.49,107216.6719,14.9923,0.017445
7633,2006-04-25,intc us equity,19.15,105216.4453,14.7308,0.017755
7634,2006-04-24,intc us equity,18.91,103804.5313,14.5462,0.01798
7635,2006-04-23,intc us equity,19.06,104686.9766,14.6615,0.017838
7636,2006-04-20,intc us equity,19.45,106981.3516,14.961500000000001,0.017481
7637,2006-04-19,intc us equity,19.56,107628.4766,15.0462,0.017381999999999998
7638,2006-04-18,intc us equity,19.39,106628.3672,14.9154,0.017535
7639,2006-04-17,intc us equity,19.19,105451.7734,14.7615,0.017718
7640,2006-04-16,intc us equity,19.45,106981.3516,14.961500000000001,0.017481
7641,2006-04-13,intc us equity,19.45,106981.3516,14.961500000000001,0.017481
7642,2006-04-12,intc us equity,19.12,105039.9688,14.707699999999999,0.017782
7643,2006-04-11,intc us equity,19.16,105275.2813,14.7385,0.017745
7644,2006-04-10,intc us equity,19.36,106451.8828,14.8923,0.017562
7645,2006-04-09,intc us equity,19.24,105745.9219,14.8,0.017672
7646,2006-04-06,intc us equity,19.38,106569.5313,14.9077,0.017544
7647,2006-04-05,intc us equity,19.48,107157.8359,14.9846,0.017454
7648,2006-04-04,intc us equity,19.3,106098.8984,14.8462,0.017617
7649,2006-04-03,intc us equity,19.35,106393.0547,14.8846,0.017571
7650,2006-04-02,intc us equity,19.46,,,
7651,2006-03-30,intc us equity,19.7,106463.1016,13.8732,0.016244
7652,2006-03-29,intc us equity,19.82,107169.0547,13.957699999999999,0.016145
7653,2006-03-28,intc us equity,19.58,105757.1406,13.7887,0.016343
7654,2006-03-27,intc us equity,19.75,106757.25,13.9085,0.016203
7655,2006-03-26,intc us equity,19.6,105874.8047,13.8028,0.016327
7656,2006-03-23,intc us equity,19.7,106463.1016,13.8732,0.016244
7657,2006-03-22,intc us equity,19.98,108110.3359,14.0704,0.016016
7658,2006-03-21,intc us equity,19.78,106933.7422,13.9296,0.016177999999999998
7659,2006-03-20,intc us equity,19.62,105992.4688,13.8169,0.01631
7660,2006-03-19,intc us equity,19.54,105521.8281,13.7606,0.016377000000000003
7661,2006-03-16,intc us equity,19.65,106168.9453,13.838,0.016284999999999997
7662,2006-03-15,intc us equity,19.92,107757.3594,14.0282,0.016064000000000002
7663,2006-03-14,intc us equity,19.76,106816.0781,13.9155,0.016194
7664,2006-03-13,intc us equity,19.73,106639.5859,13.8944,0.016219
7665,2006-03-12,intc us equity,19.85,107345.5547,13.9789,0.016121
7666,2006-03-09,intc us equity,19.75,106757.25,13.9085,0.016203
7667,2006-03-08,intc us equity,20.01,108286.8281,14.0915,0.015992
7668,2006-03-07,intc us equity,20.06,108580.9766,14.1268,0.015952
7669,2006-03-06,intc us equity,20.3,109992.8984,14.2958,0.015764
7670,2006-03-05,intc us equity,20.32,110110.5547,14.3099,0.015747999999999998
7671,2006-03-02,intc us equity,20.49,111110.6719,14.4296,0.015617
7672,2006-03-01,intc us equity,20.8,112934.3984,14.6479,0.015385
7673,2006-02-28,intc us equity,20.6,111757.8047,14.507,0.015534
7674,2006-02-27,intc us equity,20.52,111287.1641,14.4507,0.015595
7675,2006-02-26,intc us equity,20.36,113318.4453,14.338,0.015717
7676,2006-02-23,intc us equity,20.29,112896.4141,14.2887,0.015771
7677,2006-02-22,intc us equity,20.148,112040.2969,14.1887,0.015882
7678,2006-02-21,intc us equity,20.62,114885.9844,14.5211,0.015518999999999998
7679,2006-02-20,intc us equity,20.61,114825.6953,14.5141,0.015526
7680,2006-02-19,intc us equity,20.61,114825.6953,14.5141,0.015526
7681,2006-02-16,intc us equity,21.35,119287.1484,15.0352,0.014988000000000001
7682,2006-02-15,intc us equity,21.35,119287.1484,15.0352,0.014988000000000001
7683,2006-02-14,intc us equity,21.37,119407.7344,15.0493,0.014974000000000001
7684,2006-02-13,intc us equity,21.13,117960.7656,14.8803,0.015144
7685,2006-02-12,intc us equity,21.29,118925.4141,14.993,0.015031
7686,2006-02-09,intc us equity,21.0,117177.0,14.7887,0.015238
7687,2006-02-08,intc us equity,20.67,115187.4297,14.5563,0.015481
7688,2006-02-07,intc us equity,20.67,115187.4297,14.5563,0.015481
7689,2006-02-06,intc us equity,20.61,114825.6953,14.5141,0.015526
7690,2006-02-05,intc us equity,20.74,115609.4609,14.6056,0.015429
7691,2006-02-02,intc us equity,21.2001,118383.4063,14.9297,0.015093999999999998
7692,2006-02-01,intc us equity,21.55,120492.9453,15.1761,0.014849000000000001
7693,2006-01-31,intc us equity,21.255,118714.3906,14.9683,0.015055
7694,2006-01-30,intc us equity,21.65,121095.8516,15.2465,0.014780999999999999
7695,2006-01-29,intc us equity,21.67,121216.4297,15.2606,0.014767
7696,2006-01-26,intc us equity,21.49,120131.2109,15.1338,0.014891000000000001
7697,2006-01-25,intc us equity,21.21,118443.0859,14.9366,0.015087000000000001
7698,2006-01-24,intc us equity,21.28,118865.125,14.9859,0.015038000000000001
7699,2006-01-23,intc us equity,21.35,119287.1484,15.0352,0.014988000000000001
7700,2006-01-22,intc us equity,21.759900000000002,121758.4375,15.3239,0.014706000000000002
7701,2006-01-19,intc us equity,22.4,125617.5938,15.7746,0.014285999999999998
7702,2006-01-18,intc us equity,22.599,126817.375,15.9148,0.014159999999999999
7703,2006-01-17,intc us equity,25.52,144428.0781,17.9718,0.012539
7704,2006-01-16,intc us equity,25.79,146055.9219,18.162,0.012407999999999999
7705,2006-01-15,intc us equity,25.79,146055.9219,18.162,0.012407999999999999
7706,2006-01-12,intc us equity,25.97,147141.125,18.2887,0.012322
7707,2006-01-11,intc us equity,26.14,148166.0625,18.4085,0.012242
7708,2006-01-10,intc us equity,26.1199,148044.875,18.3943,0.012251000000000001
7709,2006-01-09,intc us equity,26.47,150155.625,18.6408,0.012089
7710,2006-01-08,intc us equity,26.31,149190.9844,18.5282,0.012163
7711,2006-01-05,intc us equity,26.27,148949.8281,18.5,0.012180999999999999
7712,2006-01-04,intc us equity,25.9099,146778.7969,18.2464,0.012351
7713,2006-01-03,intc us equity,25.57,144729.5313,18.007,0.012515
7714,2006-01-02,intc us equity,24.96,,,
7715,2006-01-01,intc us equity,24.96,,,
7716,2013-05-22,xom us equity,92.19,423185.4063,11.5094,0.024731999999999997
7717,2013-05-21,xom us equity,92.8,425897.6875,11.5855,0.024569
7718,2013-05-20,xom us equity,92.52,424652.6875,11.5506,0.024643
7719,2013-05-19,xom us equity,91.76,421273.4688,11.4557,0.024847
7720,2013-05-16,xom us equity,90.7,416560.2813,11.3233,0.025137999999999997
7721,2013-05-15,xom us equity,91.24,418961.3125,11.3908,0.024988999999999997
7722,2013-05-14,xom us equity,91.11,418383.3125,11.3745,0.025025
7723,2013-05-13,xom us equity,90.1,413892.4688,11.2484,0.025305
7724,2013-05-12,xom us equity,90.14,414070.3125,11.2534,0.025293999999999997
7725,2013-05-09,xom us equity,91.03,418027.5938,11.3645,0.025047
7726,2013-05-08,xom us equity,91.7,421006.6563,11.4482,0.024864
7727,2013-05-07,xom us equity,91.15,418561.1563,11.3795,0.025013999999999998
7728,2013-05-06,xom us equity,90.58,416026.75,11.3084,0.025171000000000002
7729,2013-05-05,xom us equity,90.02,413536.75,11.2385,0.025328
7730,2013-05-02,xom us equity,88.63,407356.2813,11.0649,0.025724999999999998
7731,2013-05-01,xom us equity,87.51,405358.1563,10.9251,0.026054
7732,2013-04-30,xom us equity,88.99,411989.2188,11.1099,0.025621
7733,2013-04-29,xom us equity,88.21,408494.4688,11.0125,0.025847
7734,2013-04-28,xom us equity,88.0,407553.5625,10.9863,0.025909
7735,2013-04-25,xom us equity,88.07,407867.1875,10.995,0.025888
7736,2013-04-24,xom us equity,89.43,413960.625,11.1648,0.025495
7737,2013-04-23,xom us equity,89.3,413378.1563,11.1486,0.025532
7738,2013-04-22,xom us equity,88.09,407956.7813,10.9975,0.025883000000000003
7739,2013-04-21,xom us equity,87.45,405089.3125,10.9176,0.026071999999999998
7740,2013-04-18,xom us equity,86.62,401370.5625,10.814,0.026322
7741,2013-04-17,xom us equity,86.08,398951.125,10.7466,0.026486999999999997
7742,2013-04-16,xom us equity,86.61,401325.75,10.8127,0.026324999999999998
7743,2013-04-15,xom us equity,86.49,400788.0938,10.7978,0.026361
7744,2013-04-14,xom us equity,88.99,411989.2188,11.1099,0.025621
7745,2013-04-11,xom us equity,89.22,413019.7188,11.1386,0.025554999999999998
7746,2013-04-10,xom us equity,88.68,410600.2813,11.0712,0.025709999999999997
7747,2013-04-09,xom us equity,88.77,411003.5,11.0824,0.025684
7748,2013-04-08,xom us equity,88.6,410241.8438,11.0612,0.025734
7749,2013-04-07,xom us equity,89.01,412078.8438,11.1124,0.025615000000000002
7750,2013-04-04,xom us equity,89.77,415483.9375,11.2072,0.025398
7751,2013-04-03,xom us equity,89.93,416200.8438,11.2272,0.025353
7752,2013-04-02,xom us equity,90.58,419113.125,11.3084,0.025171000000000002
7753,2013-04-01,xom us equity,90.77,419964.4063,11.3321,0.025118
7754,2013-03-31,xom us equity,90.11,417007.3125,11.2497,0.025301999999999998
7755,2013-03-28,xom us equity,90.11,411529.3125,11.4208,0.024193
7756,2013-03-27,xom us equity,90.58,413635.125,11.4804,0.024066999999999998
7757,2013-03-26,xom us equity,90.13,411618.9063,11.4233,0.024187
7758,2013-03-25,xom us equity,89.02,406645.625,11.2826,0.024489
7759,2013-03-24,xom us equity,89.29,407855.3438,11.3169,0.024415
7760,2013-03-21,xom us equity,88.17,402837.25,11.1749,0.024725
7761,2013-03-20,xom us equity,88.63,404898.25,11.2332,0.024596999999999997
7762,2013-03-19,xom us equity,88.58,404674.25,11.2269,0.024611
7763,2013-03-18,xom us equity,88.77,405525.5,11.251,0.024558
7764,2013-03-17,xom us equity,89.37,408213.7813,11.327,0.024393
7765,2013-03-14,xom us equity,89.83,410274.8125,11.3853,0.024268
7766,2013-03-13,xom us equity,89.26,407720.9375,11.3131,0.024423
7767,2013-03-12,xom us equity,89.16,407272.9063,11.3004,0.02445
7768,2013-03-11,xom us equity,89.16,407272.9063,11.3004,0.02445
7769,2013-03-10,xom us equity,88.97,406421.625,11.276299999999999,0.024503
7770,2013-03-07,xom us equity,88.71,405256.6875,11.2433,0.024574
7771,2013-03-06,xom us equity,89.56,409065.0625,11.3511,0.024340999999999998
7772,2013-03-05,xom us equity,89.61,409289.0938,11.3574,0.024328
7773,2013-03-04,xom us equity,88.95,406331.9688,11.2738,0.024508000000000002
7774,2013-03-03,xom us equity,89.43,408482.625,11.3346,0.024377
7775,2013-02-28,xom us equity,89.55,410950.125,11.3498,0.024344
7776,2013-02-27,xom us equity,89.53,410860.0625,11.3473,0.024349
7777,2013-02-26,xom us equity,88.51,411343.4375,11.218,0.02463
7778,2013-02-25,xom us equity,87.7,407650.3438,11.1153,0.024857
7779,2013-02-24,xom us equity,89.2,414489.3438,11.3054,0.024439000000000002
7780,2013-02-21,xom us equity,88.59,411708.1563,11.2281,0.024607999999999998
7781,2013-02-20,xom us equity,88.97,413440.7188,11.276299999999999,0.024503
7782,2013-02-19,xom us equity,89.32,415036.4688,11.3207,0.024407
7783,2013-02-18,xom us equity,88.36,410659.5313,11.199,0.024672
7784,2013-02-17,xom us equity,88.36,410659.5313,11.199,0.024672
7785,2013-02-14,xom us equity,88.52,411389.0,11.2193,0.024627
7786,2013-02-13,xom us equity,88.67,412072.9063,11.2383,0.024586
7787,2013-02-12,xom us equity,88.46,411115.4375,11.2117,0.024644
7788,2013-02-11,xom us equity,88.28,410294.75,11.1888,0.024693999999999997
7789,2013-02-10,xom us equity,88.61,411799.3438,11.2307,0.024602
7790,2013-02-07,xom us equity,88.25,410158.0,11.185,0.024703
7791,2013-02-06,xom us equity,89.79,417179.375,11.3802,0.024279000000000002
7792,2013-02-05,xom us equity,89.74,416951.4063,11.3739,0.024291999999999998
7793,2013-02-04,xom us equity,89.15,414261.4063,11.2991,0.024453
7794,2013-02-03,xom us equity,90.04,418319.2188,11.4119,0.024211
7795,2013-01-31,xom us equity,89.97,418000.0625,11.403,0.02423
7796,2013-01-30,xom us equity,90.67,421191.5938,11.4918,0.024043000000000002
7797,2013-01-29,xom us equity,91.76,426161.2813,11.6299,0.023757999999999998
7798,2013-01-28,xom us equity,91.11,423197.7188,11.5475,0.023927
7799,2013-01-27,xom us equity,91.73,426024.5,11.6261,0.023765
7800,2013-01-24,xom us equity,91.35,424291.9375,11.5779,0.023864
7801,2013-01-23,xom us equity,90.7,421328.375,11.4956,0.024035
7802,2013-01-22,xom us equity,90.92,422331.4375,11.5234,0.023977
7803,2013-01-21,xom us equity,90.8,421784.3125,11.5082,0.024009
7804,2013-01-20,xom us equity,90.8,421784.3125,11.5082,0.024009
7805,2013-01-17,xom us equity,90.2,419048.6875,11.4322,0.024169
7806,2013-01-16,xom us equity,89.47,415720.4063,11.3397,0.024366
7807,2013-01-15,xom us equity,89.53,415993.9375,11.3473,0.024349
7808,2013-01-14,xom us equity,89.58,416221.9375,11.3536,0.024336000000000003
7809,2013-01-13,xom us equity,89.61,416358.6875,11.3574,0.024328
7810,2013-01-10,xom us equity,89.1,414033.4375,11.2928,0.024467
7811,2013-01-09,xom us equity,88.14,409656.4688,11.1711,0.024733
7812,2013-01-08,xom us equity,88.48,411206.6563,11.2142,0.024638
7813,2013-01-07,xom us equity,87.93,408699.0,11.1445,0.024792
7814,2013-01-06,xom us equity,88.96,413395.125,11.275,0.024505
7815,2013-01-03,xom us equity,88.55,411525.8125,11.2231,0.024619
7816,2013-01-02,xom us equity,88.71,412255.2813,11.2433,0.024574
7817,2013-01-01,xom us equity,86.55,402407.125,10.9696,0.025188000000000002
7818,2012-12-31,xom us equity,86.55,402407.125,10.9696,0.025188000000000002
7819,2012-12-30,xom us equity,85.1,393011.0625,10.827,0.024442
7820,2012-12-27,xom us equity,86.86,401035.5,11.0509,0.023947
7821,2012-12-26,xom us equity,87.07,401992.9688,11.0776,0.023889
7822,2012-12-25,xom us equity,86.92,401309.0625,11.0585,0.023929999999999996
7823,2012-12-24,xom us equity,86.92,401309.0625,11.0585,0.023929999999999996
7824,2012-12-23,xom us equity,87.23,402722.4688,11.098,0.023845
7825,2012-12-20,xom us equity,88.89,410290.9688,11.3092,0.023399999999999997
7826,2012-12-19,xom us equity,88.4364,408222.8438,11.2514,0.02352
7827,2012-12-18,xom us equity,89.56,413345.7188,11.3944,0.023225
7828,2012-12-17,xom us equity,88.87,410199.7813,11.3066,0.023405
7829,2012-12-16,xom us equity,88.08,406597.9063,11.2061,0.023615
7830,2012-12-13,xom us equity,88.58,408877.5938,11.2697,0.023482
7831,2012-12-12,xom us equity,89.45,412844.1875,11.3804,0.023253
7832,2012-12-11,xom us equity,88.99,410746.9063,11.3219,0.023372999999999998
7833,2012-12-10,xom us equity,88.41,408102.5,11.2481,0.023527
7834,2012-12-09,xom us equity,88.6,408968.75,11.2723,0.023476
7835,2012-12-06,xom us equity,88.0,406233.1563,11.1959,0.023636
7836,2012-12-05,xom us equity,87.73,405002.1563,11.1616,0.023708999999999997
7837,2012-12-04,xom us equity,87.19,402540.0938,11.0929,0.023856000000000002
7838,2012-12-03,xom us equity,87.61,404455.0,11.1463,0.023742
7839,2012-12-02,xom us equity,88.14,406871.4688,11.2137,0.023599000000000002
7840,2012-11-29,xom us equity,88.12,406780.2813,11.2112,0.023604
7841,2012-11-28,xom us equity,88.1,406689.0938,11.2087,0.02361
7842,2012-11-27,xom us equity,87.35,403269.5625,11.1132,0.023811999999999996
7843,2012-11-26,xom us equity,88.62,409059.9688,11.2748,0.023471000000000002
7844,2012-11-25,xom us equity,89.09,411202.8125,11.3346,0.023346999999999996
7845,2012-11-22,xom us equity,88.01,406278.75,11.1972,0.023634
7846,2012-11-21,xom us equity,88.01,406278.75,11.1972,0.023634
7847,2012-11-20,xom us equity,87.5,403953.4688,11.1323,0.023771
7848,2012-11-19,xom us equity,87.67,404728.5625,11.1539,0.023725
7849,2012-11-18,xom us equity,86.45,399166.1563,10.9987,0.02406
7850,2012-11-15,xom us equity,86.14,397752.7813,10.9593,0.024147
7851,2012-11-14,xom us equity,86.07,397433.625,10.9504,0.024166
7852,2012-11-13,xom us equity,86.47,399257.375,11.0013,0.024055
7853,2012-11-12,xom us equity,87.32,403132.8125,11.1094,0.02382
7854,2012-11-11,xom us equity,87.21,402631.2813,11.0954,0.023849999999999996
7855,2012-11-08,xom us equity,87.0695,401990.6875,11.0775,0.023889
7856,2012-11-07,xom us equity,88.18,407053.8438,11.2188,0.023588
7857,2012-11-06,xom us equity,91.61,422692.375,11.6552,0.022705000000000003
7858,2012-11-05,xom us equity,90.63,423353.5938,11.5305,0.022949999999999998
7859,2012-11-04,xom us equity,90.27,421691.8438,11.4847,0.023041999999999997
7860,2012-11-01,xom us equity,91.6,427831.0625,11.6539,0.022707
7861,2012-10-31,xom us equity,91.17,425846.1875,11.5992,0.022815
7862,2012-10-30,xom us equity,90.62,423307.4375,11.5293,0.022953
7863,2012-10-29,xom us equity,90.62,423307.4375,11.5293,0.022953
7864,2012-10-28,xom us equity,90.62,423307.4375,11.5293,0.022953
7865,2012-10-25,xom us equity,90.43,422430.4063,11.5051,0.023001
7866,2012-10-24,xom us equity,89.88,419891.625,11.4351,0.023142
7867,2012-10-23,xom us equity,90.18,421276.4375,11.4733,0.023065
7868,2012-10-22,xom us equity,92.19,430554.4688,11.729,0.022562
7869,2012-10-21,xom us equity,92.15,430369.8438,11.7239,0.022572000000000002
7870,2012-10-18,xom us equity,93.48,436509.0313,11.8931,0.022251
7871,2012-10-17,xom us equity,93.39,436093.5938,11.8817,0.022272
7872,2012-10-16,xom us equity,92.38,431431.4688,11.7532,0.022515999999999998
7873,2012-10-15,xom us equity,91.51,427415.625,11.6425,0.02273
7874,2012-10-14,xom us equity,91.03,425199.9688,11.5814,0.022850000000000002
7875,2012-10-11,xom us equity,91.17,425846.1875,11.5992,0.022815
7876,2012-10-10,xom us equity,91.03,425199.9688,11.5814,0.022850000000000002
7877,2012-10-09,xom us equity,92.13,430277.5,11.7214,0.022577
7878,2012-10-08,xom us equity,92.68,432816.2813,11.7913,0.022443
7879,2012-10-07,xom us equity,92.55,432216.2188,11.7748,0.022473999999999997
7880,2012-10-04,xom us equity,92.22,430692.9375,11.7328,0.022555000000000002
7881,2012-10-03,xom us equity,91.7,428292.625,11.6667,0.022683
7882,2012-10-02,xom us equity,91.72,428384.9688,11.6692,0.022677999999999997
7883,2012-10-01,xom us equity,91.8,428754.25,11.6794,0.022658
7884,2012-09-30,xom us equity,91.45,427138.6563,11.6349,0.022745
7885,2012-09-27,xom us equity,91.8,426696.25,11.6203,0.021568999999999998
7886,2012-09-26,xom us equity,91.23,424065.1875,11.5481,0.021703
7887,2012-09-25,xom us equity,91.74,426419.2813,11.6127,0.021583
7888,2012-09-24,xom us equity,91.88,427065.5,11.6304,0.02155
7889,2012-09-23,xom us equity,91.92,427250.1563,11.6354,0.02154
7890,2012-09-20,xom us equity,91.52,425403.7813,11.5848,0.021635
7891,2012-09-19,xom us equity,90.57,421018.625,11.4646,0.021862
7892,2012-09-18,xom us equity,91.65,426003.875,11.6013,0.021604
7893,2012-09-17,xom us equity,91.91,427204.0313,11.6342,0.021543
7894,2012-09-16,xom us equity,92.3,429004.2188,11.6835,0.021452
7895,2012-09-13,xom us equity,91.23,424065.1875,11.5481,0.021703
7896,2012-09-12,xom us equity,89.55,416310.4063,11.3354,0.022111000000000002
7897,2012-09-11,xom us equity,89.62,416633.5,11.3443,0.022092999999999998
7898,2012-09-10,xom us equity,89.48,415987.2813,11.3266,0.022128000000000002
7899,2012-09-09,xom us equity,89.92,418018.2813,11.3823,0.022019999999999998
7900,2012-09-06,xom us equity,88.99,413725.4375,11.2646,0.022250000000000002
7901,2012-09-05,xom us equity,87.33,406063.0,11.0544,0.022673000000000002
7902,2012-09-04,xom us equity,87.12,405093.6563,11.0278,0.022727
7903,2012-09-03,xom us equity,87.3,405924.5313,11.0506,0.02268
7904,2012-09-02,xom us equity,87.3,405924.5313,11.0506,0.02268
7905,2012-08-30,xom us equity,87.2,405462.9063,11.038,0.022706
7906,2012-08-29,xom us equity,87.9,408694.0938,11.1266,0.022526
7907,2012-08-28,xom us equity,88.1,409617.25,11.1519,0.022473999999999997
7908,2012-08-27,xom us equity,87.74,407955.5313,11.1063,0.022567
7909,2012-08-26,xom us equity,88.05,409386.5,11.1456,0.022487
7910,2012-08-23,xom us equity,87.31,405970.6563,11.0519,0.022677999999999997
7911,2012-08-22,xom us equity,87.73,407909.375,11.1051,0.022569
7912,2012-08-21,xom us equity,87.46,406663.0625,11.0709,0.022639
7913,2012-08-20,xom us equity,87.95,408924.875,11.1329,0.022513000000000002
7914,2012-08-19,xom us equity,88.4,411002.0625,11.1899,0.022397999999999998
7915,2012-08-16,xom us equity,88.67,412248.3438,11.2241,0.022330000000000003
7916,2012-08-15,xom us equity,88.0,409155.6875,11.1392,0.0225
7917,2012-08-14,xom us equity,88.2,410078.8438,11.1646,0.022449
7918,2012-08-13,xom us equity,88.14,409801.9063,11.157,0.022463999999999998
7919,2012-08-12,xom us equity,88.44,411186.6875,11.1949,0.022387999999999998
7920,2012-08-09,xom us equity,88.2,410078.8438,11.1646,0.022449
7921,2012-08-08,xom us equity,88.28,410448.125,11.1747,0.022429
7922,2012-08-07,xom us equity,87.92,408786.4063,11.1291,0.02252
7923,2012-08-06,xom us equity,87.45,406616.9063,11.0696,0.022642
7924,2012-08-05,xom us equity,87.55,407078.5313,11.0823,0.022616
7925,2012-08-02,xom us equity,85.88,399369.875,10.8709,0.023055
7926,2012-08-01,xom us equity,86.91,409358.5313,11.0013,0.022782
7927,2012-07-31,xom us equity,86.85,409077.9375,10.9937,0.022798
7928,2012-07-30,xom us equity,87.56,412398.0313,11.0835,0.022612999999999998
7929,2012-07-29,xom us equity,87.45,411883.625,11.0696,0.022642
7930,2012-07-26,xom us equity,86.52,407534.8125,10.9519,0.022885
7931,2012-07-25,xom us equity,85.24,401549.3125,10.7899,0.023229000000000003
7932,2012-07-24,xom us equity,84.58,398463.0625,10.7063,0.02341
7933,2012-07-23,xom us equity,85.21,401409.0313,10.7861,0.023237
7934,2012-07-22,xom us equity,85.95,404869.4063,10.8797,0.023037000000000002
7935,2012-07-19,xom us equity,86.21,406085.2188,10.9127,0.022967
7936,2012-07-18,xom us equity,86.21,406085.2188,10.9127,0.022967
7937,2012-07-17,xom us equity,85.73,403840.6563,10.8519,0.023096000000000002
7938,2012-07-16,xom us equity,85.05,400660.875,10.7658,0.02328
7939,2012-07-15,xom us equity,85.47,402624.8438,10.818999999999999,0.023166000000000003
7940,2012-07-12,xom us equity,84.12,396312.0313,10.6481,0.023538
7941,2012-07-11,xom us equity,84.38,397527.8125,10.681000000000001,0.023465
7942,2012-07-10,xom us equity,83.11,391589.0938,10.5203,0.023824
7943,2012-07-09,xom us equity,83.65,394114.2188,10.5886,0.02367
7944,2012-07-08,xom us equity,84.8,399491.8438,10.7342,0.023349
7945,2012-07-05,xom us equity,85.57,403092.4688,10.8316,0.023139
7946,2012-07-04,xom us equity,86.28,406412.5313,10.9215,0.022949
7947,2012-07-03,xom us equity,86.28,406412.5313,10.9215,0.022949
7948,2012-07-02,xom us equity,85.34,402016.9375,10.8025,0.023201
7949,2012-07-01,xom us equity,85.57,,,
7950,2012-06-28,xom us equity,83.1,392674.3438,10.0362,0.022622999999999997
7951,2012-06-27,xom us equity,83.2,393141.9375,10.0483,0.022595999999999998
7952,2012-06-26,xom us equity,82.4,389401.0313,9.9517,0.022816
7953,2012-06-25,xom us equity,81.24,383976.6563,9.8116,0.023141
7954,2012-06-24,xom us equity,82.11,388044.9375,9.9167,0.022896
7955,2012-06-21,xom us equity,82.11,388044.9375,9.9167,0.022896
7956,2012-06-20,xom us equity,84.97,401418.7813,10.2621,0.022125
7957,2012-06-19,xom us equity,84.48,399127.4688,10.2029,0.022254
7958,2012-06-18,xom us equity,83.11,392721.0938,10.0374,0.022621000000000002
7959,2012-06-17,xom us equity,83.22,393235.4688,10.0507,0.022591
7960,2012-06-14,xom us equity,82.13,388138.4375,9.9191,0.022890999999999998
7961,2012-06-13,xom us equity,80.63,381124.1875,9.7379,0.023316
7962,2012-06-12,xom us equity,81.26,384070.1875,9.814,0.023136
7963,2012-06-11,xom us equity,80.27,379440.7813,9.6944,0.023420999999999997
7964,2012-06-10,xom us equity,80.84,382106.1875,9.7633,0.023256000000000002
7965,2012-06-07,xom us equity,80.69,381404.7813,9.7452,0.023299
7966,2012-06-06,xom us equity,80.18,379019.9375,9.6836,0.023447
7967,2012-06-05,xom us equity,77.6,366955.4063,9.372,0.024227
7968,2012-06-04,xom us equity,77.83,368030.9688,9.3998,0.024154999999999996
7969,2012-06-03,xom us equity,77.92,368451.7813,9.4106,0.024127
7970,2012-05-31,xom us equity,78.63,371771.875,9.4964,0.023909000000000003
7971,2012-05-30,xom us equity,79.79,377196.2188,9.6365,0.023562
7972,2012-05-29,xom us equity,81.93,387203.2188,9.8949,0.022946
7973,2012-05-28,xom us equity,82.08,387904.6563,9.913,0.022904
7974,2012-05-27,xom us equity,82.08,387904.6563,9.913,0.022904
7975,2012-05-24,xom us equity,82.61,390383.0313,9.9771,0.022757999999999997
7976,2012-05-23,xom us equity,82.04,387717.5938,9.9082,0.022916
7977,2012-05-22,xom us equity,81.95,387296.7188,9.8973,0.022941
7978,2012-05-21,xom us equity,82.04,387717.5938,9.9082,0.022916
7979,2012-05-20,xom us equity,81.47,385052.1875,9.8394,0.023076
7980,2012-05-17,xom us equity,81.91,387109.7188,9.8925,0.022952
7981,2012-05-16,xom us equity,82.17,388325.5,9.9239,0.022879
7982,2012-05-15,xom us equity,81.79,386548.5625,9.878,0.022986
7983,2012-05-14,xom us equity,82.12,388091.7188,9.9179,0.022893
7984,2012-05-13,xom us equity,83.1,392674.3438,10.0362,0.022622999999999997
7985,2012-05-10,xom us equity,82.84,391458.5,10.0048,0.022694000000000002
7986,2012-05-09,xom us equity,83.31,393656.3125,10.0616,0.022566000000000003
7987,2012-05-08,xom us equity,84.02,396976.4063,10.1473,0.022376
7988,2012-05-07,xom us equity,84.48,399127.4688,10.2029,0.022254
7989,2012-05-06,xom us equity,84.57,399548.3125,10.213799999999999,0.02223
7990,2012-05-03,xom us equity,85.65,404598.5625,10.3442,0.021949999999999997
7991,2012-05-02,xom us equity,86.2,409437.25,10.4106,0.02181
7992,2012-05-01,xom us equity,87.04,413387.3125,10.5121,0.021599
7993,2012-04-30,xom us equity,86.34,410095.5625,10.4275,0.021774
7994,2012-04-29,xom us equity,86.08,409061.0625,10.3961,0.021840000000000002
