,DATE,COMPANY,TRAIL_12M_EBITDA,EBITDA_MARGIN
7535,2006-09-10,intc us equity,13879.0,0.373996
7536,2006-09-07,intc us equity,13879.0,0.373996
7537,2006-09-06,intc us equity,13879.0,0.373996
7538,2006-09-05,intc us equity,13879.0,0.373996
7539,2006-09-04,intc us equity,13879.0,0.373996
7540,2006-09-03,intc us equity,13879.0,0.373996
7541,2006-08-31,intc us equity,13879.0,0.373996
7542,2006-08-30,intc us equity,13879.0,0.373996
7543,2006-08-29,intc us equity,13879.0,0.373996
7544,2006-08-28,intc us equity,13879.0,0.373996
7545,2006-08-27,intc us equity,13879.0,0.373996
7546,2006-08-24,intc us equity,13879.0,0.373996
7547,2006-08-23,intc us equity,13879.0,0.373996
7548,2006-08-22,intc us equity,13879.0,0.373996
7549,2006-08-21,intc us equity,13879.0,0.373996
7550,2006-08-20,intc us equity,13879.0,0.373996
7551,2006-08-17,intc us equity,13879.0,0.373996
7552,2006-08-16,intc us equity,13879.0,0.373996
7553,2006-08-15,intc us equity,13879.0,0.373996
7554,2006-08-14,intc us equity,13879.0,0.373996
7555,2006-08-13,intc us equity,13879.0,0.373996
7556,2006-08-10,intc us equity,13879.0,0.373996
7557,2006-08-09,intc us equity,13879.0,0.373996
7558,2006-08-08,intc us equity,13879.0,0.373996
7559,2006-08-07,intc us equity,13879.0,0.373996
7560,2006-08-06,intc us equity,13879.0,0.373996
7561,2006-08-03,intc us equity,13879.0,0.373996
7562,2006-08-02,intc us equity,13879.0,0.373996
7563,2006-08-01,intc us equity,13879.0,0.373996
7564,2006-07-31,intc us equity,13879.0,0.373996
7565,2006-07-30,intc us equity,13879.0,0.373996
7566,2006-07-27,intc us equity,13879.0,0.373996
7567,2006-07-26,intc us equity,13879.0,0.373996
7568,2006-07-25,intc us equity,13879.0,0.373996
7569,2006-07-24,intc us equity,13879.0,0.373996
7570,2006-07-23,intc us equity,13879.0,0.373996
7571,2006-07-20,intc us equity,13879.0,0.373996
7572,2006-07-19,intc us equity,13879.0,0.373996
7573,2006-07-18,intc us equity,13879.0,0.373996
7574,2006-07-17,intc us equity,13879.0,0.373996
7575,2006-07-16,intc us equity,13879.0,0.373996
7576,2006-07-13,intc us equity,13879.0,0.373996
7577,2006-07-12,intc us equity,13879.0,0.373996
7578,2006-07-11,intc us equity,13879.0,0.373996
7579,2006-07-10,intc us equity,13879.0,0.373996
7580,2006-07-09,intc us equity,13879.0,0.373996
7581,2006-07-06,intc us equity,13879.0,0.373996
7582,2006-07-05,intc us equity,13879.0,0.373996
7583,2006-07-04,intc us equity,13879.0,0.373996
7584,2006-07-03,intc us equity,13879.0,0.373996
7585,2006-07-02,intc us equity,13879.0,0.373996
7586,2006-06-29,intc us equity,15358.0,0.400657
7587,2006-06-28,intc us equity,15358.0,0.400657
7588,2006-06-27,intc us equity,15358.0,0.400657
7589,2006-06-26,intc us equity,15358.0,0.400657
7590,2006-06-25,intc us equity,15358.0,0.400657
7591,2006-06-22,intc us equity,15358.0,0.400657
7592,2006-06-21,intc us equity,15358.0,0.400657
7593,2006-06-20,intc us equity,15358.0,0.400657
7594,2006-06-19,intc us equity,15358.0,0.400657
7595,2006-06-18,intc us equity,15358.0,0.400657
7596,2006-06-15,intc us equity,15358.0,0.400657
7597,2006-06-14,intc us equity,15358.0,0.400657
7598,2006-06-13,intc us equity,15358.0,0.400657
7599,2006-06-12,intc us equity,15358.0,0.400657
7600,2006-06-11,intc us equity,15358.0,0.400657
7601,2006-06-08,intc us equity,15358.0,0.400657
7602,2006-06-07,intc us equity,15358.0,0.400657
7603,2006-06-06,intc us equity,15358.0,0.400657
7604,2006-06-05,intc us equity,15358.0,0.400657
7605,2006-06-04,intc us equity,15358.0,0.400657
7606,2006-06-01,intc us equity,15358.0,0.400657
7607,2006-05-31,intc us equity,15358.0,0.400657
7608,2006-05-30,intc us equity,15358.0,0.400657
7609,2006-05-29,intc us equity,15358.0,0.400657
7610,2006-05-28,intc us equity,15358.0,0.400657
7611,2006-05-25,intc us equity,15358.0,0.400657
7612,2006-05-24,intc us equity,15358.0,0.400657
7613,2006-05-23,intc us equity,15358.0,0.400657
7614,2006-05-22,intc us equity,15358.0,0.400657
7615,2006-05-21,intc us equity,15358.0,0.400657
7616,2006-05-18,intc us equity,15358.0,0.400657
7617,2006-05-17,intc us equity,15358.0,0.400657
7618,2006-05-16,intc us equity,15358.0,0.400657
7619,2006-05-15,intc us equity,15358.0,0.400657
7620,2006-05-14,intc us equity,15358.0,0.400657
7621,2006-05-11,intc us equity,15358.0,0.400657
7622,2006-05-10,intc us equity,15358.0,0.400657
7623,2006-05-09,intc us equity,15358.0,0.400657
7624,2006-05-08,intc us equity,15358.0,0.400657
7625,2006-05-07,intc us equity,15358.0,0.400657
7626,2006-05-04,intc us equity,15358.0,0.400657
7627,2006-05-03,intc us equity,15358.0,0.400657
7628,2006-05-02,intc us equity,15358.0,0.400657
7629,2006-05-01,intc us equity,15358.0,0.400657
7630,2006-04-30,intc us equity,15358.0,0.400657
7631,2006-04-27,intc us equity,15358.0,0.400657
7632,2006-04-26,intc us equity,15358.0,0.400657
7633,2006-04-25,intc us equity,15358.0,0.400657
7634,2006-04-24,intc us equity,15358.0,0.400657
7635,2006-04-23,intc us equity,15358.0,0.400657
7636,2006-04-20,intc us equity,15358.0,0.400657
7637,2006-04-19,intc us equity,15358.0,0.400657
7638,2006-04-18,intc us equity,15358.0,0.400657
7639,2006-04-17,intc us equity,15358.0,0.400657
7640,2006-04-16,intc us equity,15358.0,0.400657
7641,2006-04-13,intc us equity,15358.0,0.400657
7642,2006-04-12,intc us equity,15358.0,0.400657
7643,2006-04-11,intc us equity,15358.0,0.400657
7644,2006-04-10,intc us equity,15358.0,0.400657
7645,2006-04-09,intc us equity,15358.0,0.400657
7646,2006-04-06,intc us equity,15358.0,0.400657
7647,2006-04-05,intc us equity,15358.0,0.400657
7648,2006-04-04,intc us equity,15358.0,0.400657
7649,2006-04-03,intc us equity,15358.0,0.400657
7650,2006-04-02,intc us equity,15358.0,0.400657
7651,2006-03-30,intc us equity,16714.0,0.43048499999999995
7652,2006-03-29,intc us equity,16714.0,0.43048499999999995
7653,2006-03-28,intc us equity,16714.0,0.43048499999999995
7654,2006-03-27,intc us equity,16714.0,0.43048499999999995
7655,2006-03-26,intc us equity,16714.0,0.43048499999999995
7656,2006-03-23,intc us equity,16714.0,0.43048499999999995
7657,2006-03-22,intc us equity,16714.0,0.43048499999999995
7658,2006-03-21,intc us equity,16714.0,0.43048499999999995
7659,2006-03-20,intc us equity,16714.0,0.43048499999999995
7660,2006-03-19,intc us equity,16714.0,0.43048499999999995
7661,2006-03-16,intc us equity,16714.0,0.43048499999999995
7662,2006-03-15,intc us equity,16714.0,0.43048499999999995
7663,2006-03-14,intc us equity,16714.0,0.43048499999999995
7664,2006-03-13,intc us equity,16714.0,0.43048499999999995
7665,2006-03-12,intc us equity,16714.0,0.43048499999999995
7666,2006-03-09,intc us equity,16714.0,0.43048499999999995
7667,2006-03-08,intc us equity,16714.0,0.43048499999999995
7668,2006-03-07,intc us equity,16714.0,0.43048499999999995
7669,2006-03-06,intc us equity,16714.0,0.43048499999999995
7670,2006-03-05,intc us equity,16714.0,0.43048499999999995
7671,2006-03-02,intc us equity,16714.0,0.43048499999999995
7672,2006-03-01,intc us equity,16714.0,0.43048499999999995
7673,2006-02-28,intc us equity,16714.0,0.43048499999999995
7674,2006-02-27,intc us equity,16714.0,0.43048499999999995
7675,2006-02-26,intc us equity,16714.0,0.43048499999999995
7676,2006-02-23,intc us equity,16714.0,0.43048499999999995
7677,2006-02-22,intc us equity,16714.0,0.43048499999999995
7678,2006-02-21,intc us equity,16714.0,0.43048499999999995
7679,2006-02-20,intc us equity,16714.0,0.43048499999999995
7680,2006-02-19,intc us equity,16714.0,0.43048499999999995
7681,2006-02-16,intc us equity,16714.0,0.43048499999999995
7682,2006-02-15,intc us equity,16714.0,0.43048499999999995
7683,2006-02-14,intc us equity,16714.0,0.43048499999999995
7684,2006-02-13,intc us equity,16714.0,0.43048499999999995
7685,2006-02-12,intc us equity,16714.0,0.43048499999999995
7686,2006-02-09,intc us equity,16714.0,0.43048499999999995
7687,2006-02-08,intc us equity,16714.0,0.43048499999999995
7688,2006-02-07,intc us equity,16714.0,0.43048499999999995
7689,2006-02-06,intc us equity,16714.0,0.43048499999999995
7690,2006-02-05,intc us equity,16714.0,0.43048499999999995
7691,2006-02-02,intc us equity,16714.0,0.43048499999999995
7692,2006-02-01,intc us equity,16714.0,0.43048499999999995
7693,2006-01-31,intc us equity,16714.0,0.43048499999999995
7694,2006-01-30,intc us equity,16714.0,0.43048499999999995
7695,2006-01-29,intc us equity,16714.0,0.43048499999999995
7696,2006-01-26,intc us equity,16714.0,0.43048499999999995
7697,2006-01-25,intc us equity,16714.0,0.43048499999999995
7698,2006-01-24,intc us equity,16714.0,0.43048499999999995
7699,2006-01-23,intc us equity,16714.0,0.43048499999999995
7700,2006-01-22,intc us equity,16714.0,0.43048499999999995
7701,2006-01-19,intc us equity,16714.0,0.43048499999999995
7702,2006-01-18,intc us equity,16714.0,0.43048499999999995
7703,2006-01-17,intc us equity,16714.0,0.43048499999999995
7704,2006-01-16,intc us equity,16714.0,0.43048499999999995
7705,2006-01-15,intc us equity,16714.0,0.43048499999999995
7706,2006-01-12,intc us equity,16714.0,0.43048499999999995
7707,2006-01-11,intc us equity,16714.0,0.43048499999999995
7708,2006-01-10,intc us equity,16714.0,0.43048499999999995
7709,2006-01-09,intc us equity,16714.0,0.43048499999999995
7710,2006-01-08,intc us equity,16714.0,0.43048499999999995
7711,2006-01-05,intc us equity,16714.0,0.43048499999999995
7712,2006-01-04,intc us equity,16714.0,0.43048499999999995
7713,2006-01-03,intc us equity,16714.0,0.43048499999999995
7714,2006-01-02,intc us equity,16714.0,0.43048499999999995
7715,2006-01-01,intc us equity,16714.0,0.43048499999999995
7716,2013-05-22,xom us equity,65863.0,0.159904
7717,2013-05-21,xom us equity,65863.0,0.159904
7718,2013-05-20,xom us equity,65863.0,0.159904
7719,2013-05-19,xom us equity,65863.0,0.159904
7720,2013-05-16,xom us equity,65863.0,0.159904
7721,2013-05-15,xom us equity,65863.0,0.159904
7722,2013-05-14,xom us equity,65863.0,0.159904
7723,2013-05-13,xom us equity,65863.0,0.159904
7724,2013-05-12,xom us equity,65863.0,0.159904
7725,2013-05-09,xom us equity,65863.0,0.159904
7726,2013-05-08,xom us equity,65863.0,0.159904
7727,2013-05-07,xom us equity,65863.0,0.159904
7728,2013-05-06,xom us equity,65863.0,0.159904
7729,2013-05-05,xom us equity,65863.0,0.159904
7730,2013-05-02,xom us equity,65863.0,0.159904
7731,2013-05-01,xom us equity,65863.0,0.159904
7732,2013-04-30,xom us equity,65863.0,0.159904
7733,2013-04-29,xom us equity,65863.0,0.159904
7734,2013-04-28,xom us equity,65863.0,0.159904
7735,2013-04-25,xom us equity,65863.0,0.159904
7736,2013-04-24,xom us equity,65863.0,0.159904
7737,2013-04-23,xom us equity,65863.0,0.159904
7738,2013-04-22,xom us equity,65863.0,0.159904
7739,2013-04-21,xom us equity,65863.0,0.159904
7740,2013-04-18,xom us equity,65863.0,0.159904
7741,2013-04-17,xom us equity,65863.0,0.159904
7742,2013-04-16,xom us equity,65863.0,0.159904
7743,2013-04-15,xom us equity,65863.0,0.159904
7744,2013-04-14,xom us equity,65863.0,0.159904
7745,2013-04-11,xom us equity,65863.0,0.159904
7746,2013-04-10,xom us equity,65863.0,0.159904
7747,2013-04-09,xom us equity,65863.0,0.159904
7748,2013-04-08,xom us equity,65863.0,0.159904
7749,2013-04-07,xom us equity,65863.0,0.159904
7750,2013-04-04,xom us equity,65863.0,0.159904
7751,2013-04-03,xom us equity,65863.0,0.159904
7752,2013-04-02,xom us equity,65863.0,0.159904
7753,2013-04-01,xom us equity,65863.0,0.159904
7754,2013-03-31,xom us equity,65863.0,0.159904
7755,2013-03-28,xom us equity,67270.0,0.157817
7756,2013-03-27,xom us equity,67270.0,0.157817
7757,2013-03-26,xom us equity,67270.0,0.157817
7758,2013-03-25,xom us equity,67270.0,0.157817
7759,2013-03-24,xom us equity,67270.0,0.157817
7760,2013-03-21,xom us equity,67270.0,0.157817
7761,2013-03-20,xom us equity,67270.0,0.157817
7762,2013-03-19,xom us equity,67270.0,0.157817
7763,2013-03-18,xom us equity,67270.0,0.157817
7764,2013-03-17,xom us equity,67270.0,0.157817
7765,2013-03-14,xom us equity,67270.0,0.157817
7766,2013-03-13,xom us equity,67270.0,0.157817
7767,2013-03-12,xom us equity,67270.0,0.157817
7768,2013-03-11,xom us equity,67270.0,0.157817
7769,2013-03-10,xom us equity,67270.0,0.157817
7770,2013-03-07,xom us equity,67270.0,0.157817
7771,2013-03-06,xom us equity,67270.0,0.157817
7772,2013-03-05,xom us equity,67270.0,0.157817
7773,2013-03-04,xom us equity,67270.0,0.157817
7774,2013-03-03,xom us equity,67270.0,0.157817
7775,2013-02-28,xom us equity,67270.0,0.157817
7776,2013-02-27,xom us equity,67270.0,0.157817
7777,2013-02-26,xom us equity,67270.0,0.157817
7778,2013-02-25,xom us equity,67270.0,0.157817
7779,2013-02-24,xom us equity,67270.0,0.157817
7780,2013-02-21,xom us equity,67270.0,0.157817
7781,2013-02-20,xom us equity,67270.0,0.157817
7782,2013-02-19,xom us equity,67270.0,0.157817
7783,2013-02-18,xom us equity,67270.0,0.157817
7784,2013-02-17,xom us equity,67270.0,0.157817
7785,2013-02-14,xom us equity,67270.0,0.157817
7786,2013-02-13,xom us equity,67270.0,0.157817
7787,2013-02-12,xom us equity,67270.0,0.157817
7788,2013-02-11,xom us equity,67270.0,0.157817
7789,2013-02-10,xom us equity,67270.0,0.157817
7790,2013-02-07,xom us equity,67270.0,0.157817
7791,2013-02-06,xom us equity,67270.0,0.157817
7792,2013-02-05,xom us equity,67270.0,0.157817
7793,2013-02-04,xom us equity,67270.0,0.157817
7794,2013-02-03,xom us equity,67270.0,0.157817
7795,2013-01-31,xom us equity,67270.0,0.157817
7796,2013-01-30,xom us equity,67270.0,0.157817
7797,2013-01-29,xom us equity,67270.0,0.157817
7798,2013-01-28,xom us equity,67270.0,0.157817
7799,2013-01-27,xom us equity,67270.0,0.157817
7800,2013-01-24,xom us equity,67270.0,0.157817
7801,2013-01-23,xom us equity,67270.0,0.157817
7802,2013-01-22,xom us equity,67270.0,0.157817
7803,2013-01-21,xom us equity,67270.0,0.157817
7804,2013-01-20,xom us equity,67270.0,0.157817
7805,2013-01-17,xom us equity,67270.0,0.157817
7806,2013-01-16,xom us equity,67270.0,0.157817
7807,2013-01-15,xom us equity,67270.0,0.157817
7808,2013-01-14,xom us equity,67270.0,0.157817
7809,2013-01-13,xom us equity,67270.0,0.157817
7810,2013-01-10,xom us equity,67270.0,0.157817
7811,2013-01-09,xom us equity,67270.0,0.157817
7812,2013-01-08,xom us equity,67270.0,0.157817
7813,2013-01-07,xom us equity,67270.0,0.157817
7814,2013-01-06,xom us equity,67270.0,0.157817
7815,2013-01-03,xom us equity,67270.0,0.157817
7816,2013-01-02,xom us equity,67270.0,0.157817
7817,2013-01-01,xom us equity,67270.0,0.157817
7818,2012-12-31,xom us equity,67270.0,0.157817
7819,2012-12-30,xom us equity,64877.0,0.152204
7820,2012-12-27,xom us equity,64877.0,0.152204
7821,2012-12-26,xom us equity,64877.0,0.152204
7822,2012-12-25,xom us equity,64877.0,0.152204
7823,2012-12-24,xom us equity,64877.0,0.152204
7824,2012-12-23,xom us equity,64877.0,0.152204
7825,2012-12-20,xom us equity,64877.0,0.152204
7826,2012-12-19,xom us equity,64877.0,0.152204
7827,2012-12-18,xom us equity,64877.0,0.152204
7828,2012-12-17,xom us equity,64877.0,0.152204
7829,2012-12-16,xom us equity,64877.0,0.152204
7830,2012-12-13,xom us equity,64877.0,0.152204
7831,2012-12-12,xom us equity,64877.0,0.152204
7832,2012-12-11,xom us equity,64877.0,0.152204
7833,2012-12-10,xom us equity,64877.0,0.152204
7834,2012-12-09,xom us equity,64877.0,0.152204
7835,2012-12-06,xom us equity,64877.0,0.152204
7836,2012-12-05,xom us equity,64877.0,0.152204
7837,2012-12-04,xom us equity,64877.0,0.152204
7838,2012-12-03,xom us equity,64877.0,0.152204
7839,2012-12-02,xom us equity,64877.0,0.152204
7840,2012-11-29,xom us equity,64877.0,0.152204
7841,2012-11-28,xom us equity,64877.0,0.152204
7842,2012-11-27,xom us equity,64877.0,0.152204
7843,2012-11-26,xom us equity,64877.0,0.152204
7844,2012-11-25,xom us equity,64877.0,0.152204
7845,2012-11-22,xom us equity,64877.0,0.152204
7846,2012-11-21,xom us equity,64877.0,0.152204
7847,2012-11-20,xom us equity,64877.0,0.152204
7848,2012-11-19,xom us equity,64877.0,0.152204
7849,2012-11-18,xom us equity,64877.0,0.152204
7850,2012-11-15,xom us equity,64877.0,0.152204
7851,2012-11-14,xom us equity,64877.0,0.152204
7852,2012-11-13,xom us equity,64877.0,0.152204
7853,2012-11-12,xom us equity,64877.0,0.152204
7854,2012-11-11,xom us equity,64877.0,0.152204
7855,2012-11-08,xom us equity,64877.0,0.152204
7856,2012-11-07,xom us equity,64877.0,0.152204
7857,2012-11-06,xom us equity,64877.0,0.152204
7858,2012-11-05,xom us equity,64877.0,0.152204
7859,2012-11-04,xom us equity,64877.0,0.152204
7860,2012-11-01,xom us equity,64877.0,0.152204
7861,2012-10-31,xom us equity,64877.0,0.152204
7862,2012-10-30,xom us equity,64877.0,0.152204
7863,2012-10-29,xom us equity,64877.0,0.152204
7864,2012-10-28,xom us equity,64877.0,0.152204
7865,2012-10-25,xom us equity,64877.0,0.152204
7866,2012-10-24,xom us equity,64877.0,0.152204
7867,2012-10-23,xom us equity,64877.0,0.152204
7868,2012-10-22,xom us equity,64877.0,0.152204
7869,2012-10-21,xom us equity,64877.0,0.152204
7870,2012-10-18,xom us equity,64877.0,0.152204
7871,2012-10-17,xom us equity,64877.0,0.152204
7872,2012-10-16,xom us equity,64877.0,0.152204
7873,2012-10-15,xom us equity,64877.0,0.152204
7874,2012-10-14,xom us equity,64877.0,0.152204
7875,2012-10-11,xom us equity,64877.0,0.152204
7876,2012-10-10,xom us equity,64877.0,0.152204
7877,2012-10-09,xom us equity,64877.0,0.152204
7878,2012-10-08,xom us equity,64877.0,0.152204
7879,2012-10-07,xom us equity,64877.0,0.152204
7880,2012-10-04,xom us equity,64877.0,0.152204
7881,2012-10-03,xom us equity,64877.0,0.152204
7882,2012-10-02,xom us equity,64877.0,0.152204
7883,2012-10-01,xom us equity,64877.0,0.152204
7884,2012-09-30,xom us equity,64877.0,0.152204
7885,2012-09-27,xom us equity,65402.0,0.15041000000000002
7886,2012-09-26,xom us equity,65402.0,0.15041000000000002
7887,2012-09-25,xom us equity,65402.0,0.15041000000000002
7888,2012-09-24,xom us equity,65402.0,0.15041000000000002
7889,2012-09-23,xom us equity,65402.0,0.15041000000000002
7890,2012-09-20,xom us equity,65402.0,0.15041000000000002
7891,2012-09-19,xom us equity,65402.0,0.15041000000000002
7892,2012-09-18,xom us equity,65402.0,0.15041000000000002
7893,2012-09-17,xom us equity,65402.0,0.15041000000000002
7894,2012-09-16,xom us equity,65402.0,0.15041000000000002
7895,2012-09-13,xom us equity,65402.0,0.15041000000000002
7896,2012-09-12,xom us equity,65402.0,0.15041000000000002
7897,2012-09-11,xom us equity,65402.0,0.15041000000000002
7898,2012-09-10,xom us equity,65402.0,0.15041000000000002
7899,2012-09-09,xom us equity,65402.0,0.15041000000000002
7900,2012-09-06,xom us equity,65402.0,0.15041000000000002
7901,2012-09-05,xom us equity,65402.0,0.15041000000000002
7902,2012-09-04,xom us equity,65402.0,0.15041000000000002
7903,2012-09-03,xom us equity,65402.0,0.15041000000000002
7904,2012-09-02,xom us equity,65402.0,0.15041000000000002
7905,2012-08-30,xom us equity,65402.0,0.15041000000000002
7906,2012-08-29,xom us equity,65402.0,0.15041000000000002
7907,2012-08-28,xom us equity,65402.0,0.15041000000000002
7908,2012-08-27,xom us equity,65402.0,0.15041000000000002
7909,2012-08-26,xom us equity,65402.0,0.15041000000000002
7910,2012-08-23,xom us equity,65402.0,0.15041000000000002
7911,2012-08-22,xom us equity,65402.0,0.15041000000000002
7912,2012-08-21,xom us equity,65402.0,0.15041000000000002
7913,2012-08-20,xom us equity,65402.0,0.15041000000000002
7914,2012-08-19,xom us equity,65402.0,0.15041000000000002
7915,2012-08-16,xom us equity,65402.0,0.15041000000000002
7916,2012-08-15,xom us equity,65402.0,0.15041000000000002
7917,2012-08-14,xom us equity,65402.0,0.15041000000000002
7918,2012-08-13,xom us equity,65402.0,0.15041000000000002
7919,2012-08-12,xom us equity,65402.0,0.15041000000000002
7920,2012-08-09,xom us equity,65402.0,0.15041000000000002
7921,2012-08-08,xom us equity,65402.0,0.15041000000000002
7922,2012-08-07,xom us equity,65402.0,0.15041000000000002
7923,2012-08-06,xom us equity,65402.0,0.15041000000000002
7924,2012-08-05,xom us equity,65402.0,0.15041000000000002
7925,2012-08-02,xom us equity,65402.0,0.15041000000000002
7926,2012-08-01,xom us equity,65402.0,0.15041000000000002
7927,2012-07-31,xom us equity,65402.0,0.15041000000000002
7928,2012-07-30,xom us equity,65402.0,0.15041000000000002
7929,2012-07-29,xom us equity,65402.0,0.15041000000000002
7930,2012-07-26,xom us equity,65402.0,0.15041000000000002
7931,2012-07-25,xom us equity,65402.0,0.15041000000000002
7932,2012-07-24,xom us equity,65402.0,0.15041000000000002
7933,2012-07-23,xom us equity,65402.0,0.15041000000000002
7934,2012-07-22,xom us equity,65402.0,0.15041000000000002
7935,2012-07-19,xom us equity,65402.0,0.15041000000000002
7936,2012-07-18,xom us equity,65402.0,0.15041000000000002
7937,2012-07-17,xom us equity,65402.0,0.15041000000000002
7938,2012-07-16,xom us equity,65402.0,0.15041000000000002
7939,2012-07-15,xom us equity,65402.0,0.15041000000000002
7940,2012-07-12,xom us equity,65402.0,0.15041000000000002
7941,2012-07-11,xom us equity,65402.0,0.15041000000000002
7942,2012-07-10,xom us equity,65402.0,0.15041000000000002
7943,2012-07-09,xom us equity,65402.0,0.15041000000000002
7944,2012-07-08,xom us equity,65402.0,0.15041000000000002
7945,2012-07-05,xom us equity,65402.0,0.15041000000000002
7946,2012-07-04,xom us equity,65402.0,0.15041000000000002
7947,2012-07-03,xom us equity,65402.0,0.15041000000000002
7948,2012-07-02,xom us equity,65402.0,0.15041000000000002
7949,2012-07-01,xom us equity,65402.0,0.15041000000000002
7950,2012-06-28,xom us equity,68333.0,0.15429
7951,2012-06-27,xom us equity,68333.0,0.15429
7952,2012-06-26,xom us equity,68333.0,0.15429
7953,2012-06-25,xom us equity,68333.0,0.15429
7954,2012-06-24,xom us equity,68333.0,0.15429
7955,2012-06-21,xom us equity,68333.0,0.15429
7956,2012-06-20,xom us equity,68333.0,0.15429
7957,2012-06-19,xom us equity,68333.0,0.15429
7958,2012-06-18,xom us equity,68333.0,0.15429
7959,2012-06-17,xom us equity,68333.0,0.15429
7960,2012-06-14,xom us equity,68333.0,0.15429
7961,2012-06-13,xom us equity,68333.0,0.15429
7962,2012-06-12,xom us equity,68333.0,0.15429
7963,2012-06-11,xom us equity,68333.0,0.15429
7964,2012-06-10,xom us equity,68333.0,0.15429
7965,2012-06-07,xom us equity,68333.0,0.15429
7966,2012-06-06,xom us equity,68333.0,0.15429
7967,2012-06-05,xom us equity,68333.0,0.15429
7968,2012-06-04,xom us equity,68333.0,0.15429
7969,2012-06-03,xom us equity,68333.0,0.15429
7970,2012-05-31,xom us equity,68333.0,0.15429
7971,2012-05-30,xom us equity,68333.0,0.15429
7972,2012-05-29,xom us equity,68333.0,0.15429
7973,2012-05-28,xom us equity,68333.0,0.15429
7974,2012-05-27,xom us equity,68333.0,0.15429
7975,2012-05-24,xom us equity,68333.0,0.15429
7976,2012-05-23,xom us equity,68333.0,0.15429
7977,2012-05-22,xom us equity,68333.0,0.15429
7978,2012-05-21,xom us equity,68333.0,0.15429
7979,2012-05-20,xom us equity,68333.0,0.15429
7980,2012-05-17,xom us equity,68333.0,0.15429
7981,2012-05-16,xom us equity,68333.0,0.15429
7982,2012-05-15,xom us equity,68333.0,0.15429
7983,2012-05-14,xom us equity,68333.0,0.15429
7984,2012-05-13,xom us equity,68333.0,0.15429
7985,2012-05-10,xom us equity,68333.0,0.15429
7986,2012-05-09,xom us equity,68333.0,0.15429
7987,2012-05-08,xom us equity,68333.0,0.15429
7988,2012-05-07,xom us equity,68333.0,0.15429
7989,2012-05-06,xom us equity,68333.0,0.15429
7990,2012-05-03,xom us equity,68333.0,0.15429
7991,2012-05-02,xom us equity,68333.0,0.15429
7992,2012-05-01,xom us equity,68333.0,0.15429
7993,2012-04-30,xom us equity,68333.0,0.15429
7994,2012-04-29,xom us equity,68333.0,0.15429
7995,2012-04-26,xom us equity,68333.0,0.15429
7996,2012-04-25,xom us equity,68333.0,0.15429
7997,2012-04-24,xom us equity,68333.0,0.15429
7998,2012-04-23,xom us equity,68333.0,0.15429
7999,2012-04-22,xom us equity,68333.0,0.15429
8000,2012-04-19,xom us equity,68333.0,0.15429
8001,2012-04-18,xom us equity,68333.0,0.15429
8002,2012-04-17,xom us equity,68333.0,0.15429
8003,2012-04-16,xom us equity,68333.0,0.15429
8004,2012-04-15,xom us equity,68333.0,0.15429
8005,2012-04-12,xom us equity,68333.0,0.15429
8006,2012-04-11,xom us equity,68333.0,0.15429
8007,2012-04-10,xom us equity,68333.0,0.15429
8008,2012-04-09,xom us equity,68333.0,0.15429
8009,2012-04-08,xom us equity,68333.0,0.15429
8010,2012-04-05,xom us equity,68333.0,0.15429
8011,2012-04-04,xom us equity,68333.0,0.15429
8012,2012-04-03,xom us equity,68333.0,0.15429
8013,2012-04-02,xom us equity,68333.0,0.15429
8014,2012-04-01,xom us equity,68333.0,0.15429
8015,2012-03-29,xom us equity,69687.0,0.160745
8016,2012-03-28,xom us equity,69687.0,0.160745
8017,2012-03-27,xom us equity,69687.0,0.160745
8018,2012-03-26,xom us equity,69687.0,0.160745
8019,2012-03-25,xom us equity,69687.0,0.160745
8020,2012-03-22,xom us equity,69687.0,0.160745
8021,2012-03-21,xom us equity,69687.0,0.160745
8022,2012-03-20,xom us equity,69687.0,0.160745
8023,2012-03-19,xom us equity,69687.0,0.160745
8024,2012-03-18,xom us equity,69687.0,0.160745
8025,2012-03-15,xom us equity,69687.0,0.160745
8026,2012-03-14,xom us equity,69687.0,0.160745
8027,2012-03-13,xom us equity,69687.0,0.160745
8028,2012-03-12,xom us equity,69687.0,0.160745
8029,2012-03-11,xom us equity,69687.0,0.160745
8030,2012-03-08,xom us equity,69687.0,0.160745
8031,2012-03-07,xom us equity,69687.0,0.160745
8032,2012-03-06,xom us equity,69687.0,0.160745
8033,2012-03-05,xom us equity,69687.0,0.160745
8034,2012-03-04,xom us equity,69687.0,0.160745
8035,2012-03-01,xom us equity,69687.0,0.160745
8036,2012-02-29,xom us equity,69687.0,0.160745
8037,2012-02-28,xom us equity,69687.0,0.160745
8038,2012-02-27,xom us equity,69687.0,0.160745
8039,2012-02-26,xom us equity,69687.0,0.160745
8040,2012-02-23,xom us equity,69687.0,0.160745
8041,2012-02-22,xom us equity,69687.0,0.160745
8042,2012-02-21,xom us equity,69687.0,0.160745
8043,2012-02-20,xom us equity,69687.0,0.160745
8044,2012-02-19,xom us equity,69687.0,0.160745
8045,2012-02-16,xom us equity,69687.0,0.160745
8046,2012-02-15,xom us equity,69687.0,0.160745
8047,2012-02-14,xom us equity,69687.0,0.160745
8048,2012-02-13,xom us equity,69687.0,0.160745
8049,2012-02-12,xom us equity,69687.0,0.160745
8050,2012-02-09,xom us equity,69687.0,0.160745
8051,2012-02-08,xom us equity,69687.0,0.160745
