,DATE,COMPANY,LT_DEBT_TO_COM_EQY
2117,2012-09-02,wfm us equity,0.5151
2118,2012-08-30,wfm us equity,0.5151
2119,2012-08-29,wfm us equity,0.5151
2120,2012-08-28,wfm us equity,0.5151
2121,2012-08-27,wfm us equity,0.5151
2122,2012-08-26,wfm us equity,0.5151
2123,2012-08-23,wfm us equity,0.5151
2124,2012-08-22,wfm us equity,0.5151
2125,2012-08-21,wfm us equity,0.5151
2126,2012-08-20,wfm us equity,0.5151
2127,2012-08-19,wfm us equity,0.5151
2128,2012-08-16,wfm us equity,0.5151
2129,2012-08-15,wfm us equity,0.5151
2130,2012-08-14,wfm us equity,0.5151
2131,2012-08-13,wfm us equity,0.5151
2132,2012-08-12,wfm us equity,0.5151
2133,2012-08-09,wfm us equity,0.5151
2134,2012-08-08,wfm us equity,0.5151
2135,2012-08-07,wfm us equity,0.5151
2136,2012-08-06,wfm us equity,0.5151
2137,2012-08-05,wfm us equity,0.5151
2138,2012-08-02,wfm us equity,0.5151
2139,2012-08-01,wfm us equity,0.5151
2140,2012-07-31,wfm us equity,0.5151
2141,2012-07-30,wfm us equity,0.5151
2142,2012-07-29,wfm us equity,0.5151
2143,2012-07-26,wfm us equity,0.5151
2144,2012-07-25,wfm us equity,0.5151
2145,2012-07-24,wfm us equity,0.5151
2146,2012-07-23,wfm us equity,0.5151
2147,2012-07-22,wfm us equity,0.5151
2148,2012-07-19,wfm us equity,0.5151
2149,2012-07-18,wfm us equity,0.5151
2150,2012-07-17,wfm us equity,0.5151
2151,2012-07-16,wfm us equity,0.5151
2152,2012-07-15,wfm us equity,0.5151
2153,2012-07-12,wfm us equity,0.5151
2154,2012-07-11,wfm us equity,0.5151
2155,2012-07-10,wfm us equity,0.5151
2156,2012-07-09,wfm us equity,0.5151
2157,2012-07-08,wfm us equity,0.5151
2158,2012-07-05,wfm us equity,0.5151
2159,2012-07-04,wfm us equity,0.5151
2160,2012-07-03,wfm us equity,0.5151
2161,2012-07-02,wfm us equity,0.5151
2162,2012-07-01,wfm us equity,0.5151
2163,2012-06-28,wfm us equity,0.5465
2164,2012-06-27,wfm us equity,0.5465
2165,2012-06-26,wfm us equity,0.5465
2166,2012-06-25,wfm us equity,0.5465
2167,2012-06-24,wfm us equity,0.5465
2168,2012-06-21,wfm us equity,0.5465
2169,2012-06-20,wfm us equity,0.5465
2170,2012-06-19,wfm us equity,0.5465
2171,2012-06-18,wfm us equity,0.5465
2172,2012-06-17,wfm us equity,0.5465
2173,2012-06-14,wfm us equity,0.5465
2174,2012-06-13,wfm us equity,0.5465
2175,2012-06-12,wfm us equity,0.5465
2176,2012-06-11,wfm us equity,0.5465
2177,2012-06-10,wfm us equity,0.5465
2178,2012-06-07,wfm us equity,0.5465
2179,2012-06-06,wfm us equity,0.5465
2180,2012-06-05,wfm us equity,0.5465
2181,2012-06-04,wfm us equity,0.5465
2182,2012-06-03,wfm us equity,0.5465
2183,2012-05-31,wfm us equity,0.5465
2184,2012-05-30,wfm us equity,0.5465
2185,2012-05-29,wfm us equity,0.5465
2186,2012-05-28,wfm us equity,0.5465
2187,2012-05-27,wfm us equity,0.5465
2188,2012-05-24,wfm us equity,0.5465
2189,2012-05-23,wfm us equity,0.5465
2190,2012-05-22,wfm us equity,0.5465
2191,2012-05-21,wfm us equity,0.5465
2192,2012-05-20,wfm us equity,0.5465
2193,2012-05-17,wfm us equity,0.5465
2194,2012-05-16,wfm us equity,0.5465
2195,2012-05-15,wfm us equity,0.5465
2196,2012-05-14,wfm us equity,0.5465
2197,2012-05-13,wfm us equity,0.5465
2198,2012-05-10,wfm us equity,0.5465
2199,2012-05-09,wfm us equity,0.5465
2200,2012-05-08,wfm us equity,0.5465
2201,2012-05-07,wfm us equity,0.5465
2202,2012-05-06,wfm us equity,0.5465
2203,2012-05-03,wfm us equity,0.5465
2204,2012-05-02,wfm us equity,0.5465
2205,2012-05-01,wfm us equity,0.5465
2206,2012-04-30,wfm us equity,0.5465
2207,2012-04-29,wfm us equity,0.5465
2208,2012-04-26,wfm us equity,0.5465
2209,2012-04-25,wfm us equity,0.5465
2210,2012-04-24,wfm us equity,0.5465
2211,2012-04-23,wfm us equity,0.5465
2212,2012-04-22,wfm us equity,0.5465
2213,2012-04-19,wfm us equity,0.5465
2214,2012-04-18,wfm us equity,0.5465
2215,2012-04-17,wfm us equity,0.5465
2216,2012-04-16,wfm us equity,0.5465
2217,2012-04-15,wfm us equity,0.5465
2218,2012-04-12,wfm us equity,0.5465
2219,2012-04-11,wfm us equity,0.5465
2220,2012-04-10,wfm us equity,0.5465
2221,2012-04-09,wfm us equity,0.5465
2222,2012-04-08,wfm us equity,0.5465
2223,2012-04-05,wfm us equity,0.5968
2224,2012-04-04,wfm us equity,0.5968
2225,2012-04-03,wfm us equity,0.5968
2226,2012-04-02,wfm us equity,0.5968
2227,2012-04-01,wfm us equity,0.5968
2228,2012-03-29,wfm us equity,0.5968
2229,2012-03-28,wfm us equity,0.5968
2230,2012-03-27,wfm us equity,0.5968
2231,2012-03-26,wfm us equity,0.5968
2232,2012-03-25,wfm us equity,0.5968
2233,2012-03-22,wfm us equity,0.5968
2234,2012-03-21,wfm us equity,0.5968
2235,2012-03-20,wfm us equity,0.5968
2236,2012-03-19,wfm us equity,0.5968
2237,2012-03-18,wfm us equity,0.5968
2238,2012-03-15,wfm us equity,0.5968
2239,2012-03-14,wfm us equity,0.5968
2240,2012-03-13,wfm us equity,0.5968
2241,2012-03-12,wfm us equity,0.5968
2242,2012-03-11,wfm us equity,0.5968
2243,2012-03-08,wfm us equity,0.5968
2244,2012-03-07,wfm us equity,0.5968
2245,2012-03-06,wfm us equity,0.5968
2246,2012-03-05,wfm us equity,0.5968
2247,2012-03-04,wfm us equity,0.5968
2248,2012-03-01,wfm us equity,0.5968
2249,2012-02-29,wfm us equity,0.5968
2250,2012-02-28,wfm us equity,0.5968
2251,2012-02-27,wfm us equity,0.5968
2252,2012-02-26,wfm us equity,0.5968
2253,2012-02-23,wfm us equity,0.5968
2254,2012-02-22,wfm us equity,0.5968
2255,2012-02-21,wfm us equity,0.5968
2256,2012-02-20,wfm us equity,0.5968
2257,2012-02-19,wfm us equity,0.5968
2258,2012-02-16,wfm us equity,0.5968
2259,2012-02-15,wfm us equity,0.5968
2260,2012-02-14,wfm us equity,0.5968
2261,2012-02-13,wfm us equity,0.5968
2262,2012-02-12,wfm us equity,0.5968
2263,2012-02-09,wfm us equity,0.5968
2264,2012-02-08,wfm us equity,0.5968
2265,2012-02-07,wfm us equity,0.5968
2266,2012-02-06,wfm us equity,0.5968
2267,2012-02-05,wfm us equity,0.5968
2268,2012-02-02,wfm us equity,0.5968
2269,2012-02-01,wfm us equity,0.5968
2270,2012-01-31,wfm us equity,0.5968
2271,2012-01-30,wfm us equity,0.5968
2272,2012-01-29,wfm us equity,0.5968
2273,2012-01-26,wfm us equity,0.5968
2274,2012-01-25,wfm us equity,0.5968
2275,2012-01-24,wfm us equity,0.5968
2276,2012-01-23,wfm us equity,0.5968
2277,2012-01-22,wfm us equity,0.5968
2278,2012-01-19,wfm us equity,0.5968
2279,2012-01-18,wfm us equity,0.5968
2280,2012-01-17,wfm us equity,0.5968
2281,2012-01-16,wfm us equity,0.5968
2282,2012-01-15,wfm us equity,0.5968
2283,2012-01-12,wfm us equity,0.583
2284,2012-01-11,wfm us equity,0.583
2285,2012-01-10,wfm us equity,0.583
2286,2012-01-09,wfm us equity,0.583
2287,2012-01-08,wfm us equity,0.583
2288,2012-01-05,wfm us equity,0.583
2289,2012-01-04,wfm us equity,0.583
2290,2012-01-03,wfm us equity,0.583
2291,2012-01-02,wfm us equity,0.583
2292,2012-01-01,wfm us equity,0.583
2293,2011-12-29,wfm us equity,0.583
2294,2011-12-28,wfm us equity,0.583
2295,2011-12-27,wfm us equity,0.583
2296,2011-12-26,wfm us equity,0.583
2297,2011-12-25,wfm us equity,0.583
2298,2011-12-22,wfm us equity,0.583
2299,2011-12-21,wfm us equity,0.583
2300,2011-12-20,wfm us equity,0.583
2301,2011-12-19,wfm us equity,0.583
2302,2011-12-18,wfm us equity,0.583
2303,2011-12-15,wfm us equity,0.583
2304,2011-12-14,wfm us equity,0.583
2305,2011-12-13,wfm us equity,0.583
2306,2011-12-12,wfm us equity,0.583
2307,2011-12-11,wfm us equity,0.583
2308,2011-12-08,wfm us equity,0.583
2309,2011-12-07,wfm us equity,0.583
2310,2011-12-06,wfm us equity,0.583
2311,2011-12-05,wfm us equity,0.583
2312,2011-12-04,wfm us equity,0.583
2313,2011-12-01,wfm us equity,0.583
2314,2011-11-30,wfm us equity,0.583
2315,2011-11-29,wfm us equity,0.583
2316,2011-11-28,wfm us equity,0.583
2317,2011-11-27,wfm us equity,0.583
2318,2011-11-24,wfm us equity,0.583
2319,2011-11-23,wfm us equity,0.583
2320,2011-11-22,wfm us equity,0.583
2321,2011-11-21,wfm us equity,0.583
2322,2011-11-20,wfm us equity,0.583
2323,2011-11-17,wfm us equity,0.583
2324,2011-11-16,wfm us equity,0.583
2325,2011-11-15,wfm us equity,0.583
2326,2011-11-14,wfm us equity,0.583
2327,2011-11-13,wfm us equity,0.583
2328,2011-11-10,wfm us equity,0.583
2329,2011-11-09,wfm us equity,0.583
2330,2011-11-08,wfm us equity,0.583
2331,2011-11-07,wfm us equity,0.583
2332,2011-11-06,wfm us equity,0.583
2333,2011-11-03,wfm us equity,0.583
2334,2011-11-02,wfm us equity,0.583
2335,2011-11-01,wfm us equity,0.583
2336,2011-10-31,wfm us equity,0.583
2337,2011-10-30,wfm us equity,0.583
2338,2011-10-27,wfm us equity,0.583
2339,2011-10-26,wfm us equity,0.583
2340,2011-10-25,wfm us equity,0.583
2341,2011-10-24,wfm us equity,0.583
2342,2011-10-23,wfm us equity,0.583
2343,2011-10-20,wfm us equity,0.583
2344,2011-10-19,wfm us equity,0.583
2345,2011-10-18,wfm us equity,0.583
2346,2011-10-17,wfm us equity,0.583
2347,2011-10-16,wfm us equity,0.583
2348,2011-10-13,wfm us equity,0.583
2349,2011-10-12,wfm us equity,0.583
2350,2011-10-11,wfm us equity,0.583
2351,2011-10-10,wfm us equity,0.583
2352,2011-10-09,wfm us equity,0.583
2353,2011-10-06,wfm us equity,0.583
2354,2011-10-05,wfm us equity,0.583
2355,2011-10-04,wfm us equity,0.583
2356,2011-10-03,wfm us equity,0.583
2357,2011-10-02,wfm us equity,0.583
2358,2011-09-29,wfm us equity,0.583
2359,2011-09-28,wfm us equity,0.583
2360,2011-09-27,wfm us equity,0.583
2361,2011-09-26,wfm us equity,0.583
2362,2011-09-25,wfm us equity,0.583
2363,2011-09-22,wfm us equity,0.6184
2364,2011-09-21,wfm us equity,0.6184
2365,2011-09-20,wfm us equity,0.6184
2366,2011-09-19,wfm us equity,0.6184
2367,2011-09-18,wfm us equity,0.6184
2368,2011-09-15,wfm us equity,0.6184
2369,2011-09-14,wfm us equity,0.6184
2370,2011-09-13,wfm us equity,0.6184
2371,2011-09-12,wfm us equity,0.6184
2372,2011-09-11,wfm us equity,0.6184
2373,2011-09-08,wfm us equity,0.6184
2374,2011-09-07,wfm us equity,0.6184
2375,2011-09-06,wfm us equity,0.6184
2376,2011-09-05,wfm us equity,0.6184
2377,2011-09-04,wfm us equity,0.6184
2378,2011-09-01,wfm us equity,0.6184
2379,2011-08-31,wfm us equity,0.6184
2380,2011-08-30,wfm us equity,0.6184
2381,2011-08-29,wfm us equity,0.6184
2382,2011-08-28,wfm us equity,0.6184
2383,2011-08-25,wfm us equity,0.6184
2384,2011-08-24,wfm us equity,0.6184
2385,2011-08-23,wfm us equity,0.6184
2386,2011-08-22,wfm us equity,0.6184
2387,2011-08-21,wfm us equity,0.6184
2388,2011-08-18,wfm us equity,0.6184
2389,2011-08-17,wfm us equity,0.6184
2390,2011-08-16,wfm us equity,0.6184
2391,2011-08-15,wfm us equity,0.6184
2392,2011-08-14,wfm us equity,0.6184
2393,2011-08-11,wfm us equity,0.6184
2394,2011-08-10,wfm us equity,0.6184
2395,2011-08-09,wfm us equity,0.6184
2396,2011-08-08,wfm us equity,0.6184
2397,2011-08-07,wfm us equity,0.6184
2398,2011-08-04,wfm us equity,0.6184
2399,2011-08-03,wfm us equity,0.6184
2400,2011-08-02,wfm us equity,0.6184
2401,2011-08-01,wfm us equity,0.6184
2402,2011-07-31,wfm us equity,0.6184
2403,2011-07-28,wfm us equity,0.6184
2404,2011-07-27,wfm us equity,0.6184
2405,2011-07-26,wfm us equity,0.6184
2406,2011-07-25,wfm us equity,0.6184
2407,2011-07-24,wfm us equity,0.6184
2408,2011-07-21,wfm us equity,0.6184
2409,2011-07-20,wfm us equity,0.6184
2410,2011-07-19,wfm us equity,0.6184
2411,2011-07-18,wfm us equity,0.6184
2412,2011-07-17,wfm us equity,0.6184
2413,2011-07-14,wfm us equity,0.6184
2414,2011-07-13,wfm us equity,0.6184
2415,2011-07-12,wfm us equity,0.6184
2416,2011-07-11,wfm us equity,0.6184
2417,2011-07-10,wfm us equity,0.6184
2418,2011-07-07,wfm us equity,0.6184
2419,2011-07-06,wfm us equity,0.6184
2420,2011-07-05,wfm us equity,0.6184
2421,2011-07-04,wfm us equity,0.6184
2422,2011-07-03,wfm us equity,0.6184
2423,2011-06-30,wfm us equity,7.6863
2424,2011-06-29,wfm us equity,7.6863
2425,2011-06-28,wfm us equity,7.6863
2426,2011-06-27,wfm us equity,7.6863
2427,2011-06-26,wfm us equity,7.6863
2428,2011-06-23,wfm us equity,7.6863
2429,2011-06-22,wfm us equity,7.6863
2430,2011-06-21,wfm us equity,7.6863
2431,2011-06-20,wfm us equity,7.6863
2432,2011-06-19,wfm us equity,7.6863
2433,2011-06-16,wfm us equity,7.6863
2434,2011-06-15,wfm us equity,7.6863
2435,2011-06-14,wfm us equity,7.6863
2436,2011-06-13,wfm us equity,7.6863
2437,2011-06-12,wfm us equity,7.6863
2438,2011-06-09,wfm us equity,7.6863
2439,2011-06-08,wfm us equity,7.6863
2440,2011-06-07,wfm us equity,7.6863
2441,2011-06-06,wfm us equity,7.6863
2442,2011-06-05,wfm us equity,7.6863
2443,2011-06-02,wfm us equity,7.6863
2444,2011-06-01,wfm us equity,7.6863
2445,2011-05-31,wfm us equity,7.6863
2446,2011-05-30,wfm us equity,7.6863
2447,2011-05-29,wfm us equity,7.6863
2448,2011-05-26,wfm us equity,7.6863
2449,2011-05-25,wfm us equity,7.6863
2450,2011-05-24,wfm us equity,7.6863
2451,2011-05-23,wfm us equity,7.6863
2452,2011-05-22,wfm us equity,7.6863
2453,2011-05-19,wfm us equity,7.6863
2454,2011-05-18,wfm us equity,7.6863
2455,2011-05-17,wfm us equity,7.6863
2456,2011-05-16,wfm us equity,7.6863
2457,2011-05-15,wfm us equity,7.6863
2458,2011-05-12,wfm us equity,7.6863
2459,2011-05-11,wfm us equity,7.6863
2460,2011-05-10,wfm us equity,7.6863
2461,2011-05-09,wfm us equity,7.6863
2462,2011-05-08,wfm us equity,7.6863
2463,2011-05-05,wfm us equity,7.6863
2464,2011-05-04,wfm us equity,7.6863
2465,2011-05-03,wfm us equity,7.6863
2466,2011-05-02,wfm us equity,7.6863
2467,2011-05-01,wfm us equity,7.6863
2468,2011-04-28,wfm us equity,7.6863
2469,2011-04-27,wfm us equity,7.6863
2470,2011-04-26,wfm us equity,7.6863
2471,2011-04-25,wfm us equity,7.6863
2472,2011-04-24,wfm us equity,7.6863
2473,2011-04-21,wfm us equity,7.6863
2474,2011-04-20,wfm us equity,7.6863
2475,2011-04-19,wfm us equity,7.6863
2476,2011-04-18,wfm us equity,7.6863
2477,2011-04-17,wfm us equity,7.6863
2478,2011-04-14,wfm us equity,7.6863
2479,2011-04-13,wfm us equity,7.6863
2480,2011-04-12,wfm us equity,7.6863
2481,2011-04-11,wfm us equity,7.6863
2482,2011-04-10,wfm us equity,7.6863
2483,2011-04-07,wfm us equity,16.2204
2484,2011-04-06,wfm us equity,16.2204
2485,2011-04-05,wfm us equity,16.2204
2486,2011-04-04,wfm us equity,16.2204
2487,2011-04-03,wfm us equity,16.2204
2488,2011-03-31,wfm us equity,16.2204
2489,2011-03-30,wfm us equity,16.2204
2490,2011-03-29,wfm us equity,16.2204
2491,2011-03-28,wfm us equity,16.2204
2492,2011-03-27,wfm us equity,16.2204
2493,2011-03-24,wfm us equity,16.2204
2494,2011-03-23,wfm us equity,16.2204
2495,2011-03-22,wfm us equity,16.2204
2496,2011-03-21,wfm us equity,16.2204
2497,2011-03-20,wfm us equity,16.2204
2498,2011-03-17,wfm us equity,16.2204
2499,2011-03-16,wfm us equity,16.2204
2500,2011-03-15,wfm us equity,16.2204
2501,2011-03-14,wfm us equity,16.2204
2502,2011-03-13,wfm us equity,16.2204
2503,2011-03-10,wfm us equity,16.2204
2504,2011-03-09,wfm us equity,16.2204
2505,2011-03-08,wfm us equity,16.2204
2506,2011-03-07,wfm us equity,16.2204
2507,2011-03-06,wfm us equity,16.2204
2508,2011-03-03,wfm us equity,16.2204
2509,2011-03-02,wfm us equity,16.2204
2510,2011-03-01,wfm us equity,16.2204
2511,2011-02-28,wfm us equity,16.2204
2512,2011-02-27,wfm us equity,16.2204
2513,2011-02-24,wfm us equity,16.2204
2514,2011-02-23,wfm us equity,16.2204
2515,2011-02-22,wfm us equity,16.2204
2516,2011-02-21,wfm us equity,16.2204
2517,2011-02-20,wfm us equity,16.2204
2518,2011-02-17,wfm us equity,16.2204
2519,2011-02-16,wfm us equity,16.2204
2520,2011-02-15,wfm us equity,16.2204
2521,2011-02-14,wfm us equity,16.2204
2522,2011-02-13,wfm us equity,16.2204
2523,2011-02-10,wfm us equity,16.2204
2524,2011-02-09,wfm us equity,16.2204
2525,2011-02-08,wfm us equity,16.2204
2526,2011-02-07,wfm us equity,16.2204
2527,2011-02-06,wfm us equity,16.2204
2528,2011-02-03,wfm us equity,16.2204
2529,2011-02-02,wfm us equity,16.2204
2530,2011-02-01,wfm us equity,16.2204
2531,2011-01-31,wfm us equity,16.2204
2532,2011-01-30,wfm us equity,16.2204
2533,2011-01-27,wfm us equity,16.2204
2534,2011-01-26,wfm us equity,16.2204
2535,2011-01-25,wfm us equity,16.2204
2536,2011-01-24,wfm us equity,16.2204
2537,2011-01-23,wfm us equity,16.2204
2538,2011-01-20,wfm us equity,16.2204
2539,2011-01-19,wfm us equity,16.2204
2540,2011-01-18,wfm us equity,16.2204
2541,2011-01-17,wfm us equity,16.2204
2542,2011-01-16,wfm us equity,16.2204
2543,2011-01-13,wfm us equity,21.4173
2544,2011-01-12,wfm us equity,21.4173
2545,2011-01-11,wfm us equity,21.4173
2546,2011-01-10,wfm us equity,21.4173
2547,2011-01-09,wfm us equity,21.4173
2548,2011-01-06,wfm us equity,21.4173
2549,2011-01-05,wfm us equity,21.4173
2550,2011-01-04,wfm us equity,21.4173
2551,2011-01-03,wfm us equity,21.4173
2552,2011-01-02,wfm us equity,21.4173
2553,2010-12-30,wfm us equity,21.4173
2554,2010-12-29,wfm us equity,21.4173
2555,2010-12-28,wfm us equity,21.4173
2556,2010-12-27,wfm us equity,21.4173
2557,2010-12-26,wfm us equity,21.4173
2558,2010-12-23,wfm us equity,21.4173
2559,2010-12-22,wfm us equity,21.4173
2560,2010-12-21,wfm us equity,21.4173
2561,2010-12-20,wfm us equity,21.4173
2562,2010-12-19,wfm us equity,21.4173
2563,2010-12-16,wfm us equity,21.4173
2564,2010-12-15,wfm us equity,21.4173
2565,2010-12-14,wfm us equity,21.4173
2566,2010-12-13,wfm us equity,21.4173
2567,2010-12-12,wfm us equity,21.4173
2568,2010-12-09,wfm us equity,21.4173
2569,2010-12-08,wfm us equity,21.4173
2570,2010-12-07,wfm us equity,21.4173
2571,2010-12-06,wfm us equity,21.4173
2572,2010-12-05,wfm us equity,21.4173
2573,2010-12-02,wfm us equity,21.4173
2574,2010-12-01,wfm us equity,21.4173
2575,2010-11-30,wfm us equity,21.4173
2576,2010-11-29,wfm us equity,21.4173
2577,2010-11-28,wfm us equity,21.4173
2578,2010-11-25,wfm us equity,21.4173
2579,2010-11-24,wfm us equity,21.4173
2580,2010-11-23,wfm us equity,21.4173
2581,2010-11-22,wfm us equity,21.4173
2582,2010-11-21,wfm us equity,21.4173
2583,2010-11-18,wfm us equity,21.4173
2584,2010-11-17,wfm us equity,21.4173
2585,2010-11-16,wfm us equity,21.4173
2586,2010-11-15,wfm us equity,21.4173
2587,2010-11-14,wfm us equity,21.4173
2588,2010-11-11,wfm us equity,21.4173
2589,2010-11-10,wfm us equity,21.4173
2590,2010-11-09,wfm us equity,21.4173
2591,2010-11-08,wfm us equity,21.4173
2592,2010-11-07,wfm us equity,21.4173
2593,2010-11-04,wfm us equity,21.4173
2594,2010-11-03,wfm us equity,21.4173
2595,2010-11-02,wfm us equity,21.4173
2596,2010-11-01,wfm us equity,21.4173
2597,2010-10-31,wfm us equity,21.4173
2598,2010-10-28,wfm us equity,21.4173
2599,2010-10-27,wfm us equity,21.4173
2600,2010-10-26,wfm us equity,21.4173
2601,2010-10-25,wfm us equity,21.4173
2602,2010-10-24,wfm us equity,21.4173
2603,2010-10-21,wfm us equity,21.4173
2604,2010-10-20,wfm us equity,21.4173
2605,2010-10-19,wfm us equity,21.4173
2606,2010-10-18,wfm us equity,21.4173
2607,2010-10-17,wfm us equity,21.4173
2608,2010-10-14,wfm us equity,21.4173
2609,2010-10-13,wfm us equity,21.4173
2610,2010-10-12,wfm us equity,21.4173
2611,2010-10-11,wfm us equity,21.4173
2612,2010-10-10,wfm us equity,21.4173
2613,2010-10-07,wfm us equity,21.4173
2614,2010-10-06,wfm us equity,21.4173
2615,2010-10-05,wfm us equity,21.4173
2616,2010-10-04,wfm us equity,21.4173
2617,2010-10-03,wfm us equity,21.4173
2618,2010-09-30,wfm us equity,21.4173
2619,2010-09-29,wfm us equity,21.4173
2620,2010-09-28,wfm us equity,21.4173
2621,2010-09-27,wfm us equity,21.4173
2622,2010-09-26,wfm us equity,21.4173
2623,2010-09-23,wfm us equity,22.3137
2624,2010-09-22,wfm us equity,22.3137
2625,2010-09-21,wfm us equity,22.3137
2626,2010-09-20,wfm us equity,22.3137
2627,2010-09-19,wfm us equity,22.3137
2628,2010-09-16,wfm us equity,22.3137
2629,2010-09-15,wfm us equity,22.3137
2630,2010-09-14,wfm us equity,22.3137
2631,2010-09-13,wfm us equity,22.3137
2632,2010-09-12,wfm us equity,22.3137
2633,2010-09-09,wfm us equity,22.3137
2634,2010-09-08,wfm us equity,22.3137
2635,2010-09-07,wfm us equity,22.3137
2636,2010-09-06,wfm us equity,22.3137
2637,2010-09-05,wfm us equity,22.3137
2638,2010-09-02,wfm us equity,22.3137
2639,2010-09-01,wfm us equity,22.3137
2640,2010-08-31,wfm us equity,22.3137
2641,2010-08-30,wfm us equity,22.3137
2642,2010-08-29,wfm us equity,22.3137
2643,2010-08-26,wfm us equity,22.3137
2644,2010-08-25,wfm us equity,22.3137
2645,2010-08-24,wfm us equity,22.3137
2646,2010-08-23,wfm us equity,22.3137
2647,2010-08-22,wfm us equity,22.3137
2648,2010-08-19,wfm us equity,22.3137
2649,2010-08-18,wfm us equity,22.3137
2650,2010-08-17,wfm us equity,22.3137
2651,2010-08-16,wfm us equity,22.3137
2652,2010-08-15,wfm us equity,22.3137
2653,2010-08-12,wfm us equity,22.3137
2654,2010-08-11,wfm us equity,22.3137
2655,2010-08-10,wfm us equity,22.3137
2656,2010-08-09,wfm us equity,22.3137
2657,2010-08-08,wfm us equity,22.3137
2658,2010-08-05,wfm us equity,22.3137
2659,2010-08-04,wfm us equity,22.3137
2660,2010-08-03,wfm us equity,22.3137
2661,2010-08-02,wfm us equity,22.3137
2662,2010-08-01,wfm us equity,22.3137
2663,2010-07-29,wfm us equity,22.3137
2664,2010-07-28,wfm us equity,22.3137
2665,2010-07-27,wfm us equity,22.3137
2666,2010-07-26,wfm us equity,22.3137
2667,2010-07-25,wfm us equity,22.3137
2668,2010-07-22,wfm us equity,22.3137
2669,2010-07-21,wfm us equity,22.3137
2670,2010-07-20,wfm us equity,22.3137
2671,2010-07-19,wfm us equity,22.3137
2672,2010-07-18,wfm us equity,22.3137
2673,2010-07-15,wfm us equity,22.3137
2674,2010-07-14,wfm us equity,22.3137
2675,2010-07-13,wfm us equity,22.3137
2676,2010-07-12,wfm us equity,22.3137
2677,2010-07-11,wfm us equity,22.3137
2678,2010-07-08,wfm us equity,22.3137
2679,2010-07-07,wfm us equity,22.3137
2680,2010-07-06,wfm us equity,22.3137
2681,2010-07-05,wfm us equity,22.3137
2682,2010-07-04,wfm us equity,22.3137
2683,2010-07-01,wfm us equity,32.8626
2684,2010-06-30,wfm us equity,32.8626
2685,2010-06-29,wfm us equity,32.8626
2686,2010-06-28,wfm us equity,32.8626
2687,2010-06-27,wfm us equity,32.8626
2688,2010-06-24,wfm us equity,32.8626
2689,2010-06-23,wfm us equity,32.8626
2690,2010-06-22,wfm us equity,32.8626
2691,2010-06-21,wfm us equity,32.8626
2692,2010-06-20,wfm us equity,32.8626
2693,2010-06-17,wfm us equity,32.8626
2694,2010-06-16,wfm us equity,32.8626
2695,2010-06-15,wfm us equity,32.8626
2696,2010-06-14,wfm us equity,32.8626
2697,2010-06-13,wfm us equity,32.8626
2698,2010-06-10,wfm us equity,32.8626
